overspeed,accel,decel,stop,start,cluster,score
511,309,351,61,185,38,66
111,653,311,31,62,31,82
264,557,464,154,123,90,57
58,777,360,55,388,73,54
77,1186,527,0,65,55,45
640,348,92,23,69,18,76
457,207,18,0,18,25,88
462,372,239,79,79,53,79
328,262,87,0,131,66,90
199,1008,429,168,354,15,38
306,765,255,127,255,90,57
346,303,303,60,243,53,79
31,276,207,34,207,43,84
42,1196,398,132,332,72,39
290,315,52,0,105,66,90
1228,582,437,145,87,30,41
222,341,317,0,48,44,95
474,340,235,130,183,53,79
72,1136,710,142,710,15,38
176,107,153,45,122,97,94
246,756,756,274,412,87,51
153,371,202,67,67,14,91
380,131,131,0,0,25,88
499,305,388,55,194,38,66
157,402,369,134,369,43,84
996,658,383,82,137,32,42
342,644,416,56,227,90,57
129,586,390,65,195,31,82
3,1830,1372,326,719,67,11
77,1023,451,391,451,15,38
0,2920,1360,280,680,4,6
5,1436,359,359,71,6,44
42,2152,1148,334,382,62,16
0,1501,711,434,395,0,35
15,1482,370,277,555,1,37
5,737,414,265,368,73,54
330,726,611,76,191,87,51
175,445,171,102,239,57,80
0,1549,929,309,619,0,35
31,785,927,71,285,96,49
361,564,169,0,0,64,73
188,159,223,0,95,44,95
53,1107,415,138,553,26,48
1112,153,0,0,65,77,72
166,143,125,35,71,97,94
265,114,45,0,114,97,94
812,94,18,0,56,71,81
232,104,87,0,52,97,94
112,197,125,0,35,16,97
1185,97,19,19,38,20,59
282,71,161,0,89,97,94
401,185,55,18,37,25,88
351,265,142,20,102,66,90
93,1115,234,0,469,26,48
928,255,127,0,72,51,63
274,163,72,18,18,97,94
380,173,0,19,38,25,88
241,174,69,0,69,97,94
79,112,149,0,224,16,97
651,147,26,0,26,58,87
573,8,16,0,8,58,87
40,35,35,0,52,92,100
144,263,87,17,158,37,92
465,110,55,0,36,58,87
235,87,0,0,0,80,96
302,285,0,0,0,66,90
310,221,88,0,44,66,90
529,179,44,0,0,58,87
301,262,0,0,0,66,90
523,219,131,0,0,21,83
692,89,44,0,0,58,87
529,215,43,0,43,21,83
457,124,82,41,0,25,88
416,87,0,0,43,80,96
443,267,133,0,0,21,83
450,88,44,0,44,58,87
616,50,16,0,50,58,87
824,20,0,0,6,71,81
513,43,43,0,87,58,87
389,43,0,0,43,80,96
670,289,206,0,165,38,66
160,216,43,0,43,16,97
716,376,250,0,0,38,66
611,110,147,0,0,18,76
607,24,0,0,0,58,87
590,27,13,0,0,58,87
398,165,82,0,41,25,88
277,174,43,0,0,97,94
747,312,44,0,0,18,76
1,174,0,0,0,16,97
508,178,134,0,0,21,83
613,22,16,0,0,58,87
989,20,13,0,6,71,81
242,133,44,0,44,97,94
512,132,44,0,88,25,88
544,124,82,0,41,58,87
369,218,131,0,43,66,90
101,133,0,0,44,70,98
549,43,43,0,87,58,87
512,208,208,0,0,21,83
338,87,43,0,87,25,88
533,165,0,0,41,58,87
297,466,0,0,84,84,86
446,179,44,0,0,25,88
1501,72,45,6,13,20,59
585,203,81,0,0,58,87
454,43,0,0,43,58,87
468,167,83,0,41,25,88
388,175,0,0,131,25,88
342,248,82,0,0,66,90
234,128,42,0,42,97,94
582,209,125,0,41,21,83
541,180,0,0,0,58,87
554,293,125,0,83,18,76
575,0,0,0,8,58,87
2369,27,13,0,13,61,34
441,96,96,0,96,25,88
517,217,0,0,87,21,83
386,89,44,0,89,25,88
658,196,157,0,39,18,76
558,89,44,0,44,58,87
290,49,0,0,199,97,94
671,167,83,0,0,58,87
544,87,0,0,0,58,87
505,293,41,0,41,21,83
335,178,0,0,44,25,88
332,251,0,0,41,66,90
622,132,44,0,88,58,87
135,0,54,0,109,92,100
433,131,175,0,0,25,88
508,88,44,0,132,25,88
625,44,132,0,0,58,87
492,209,125,0,0,21,83
500,44,132,0,44,58,87
307,96,96,0,96,97,94
426,70,105,0,35,25,88
999,174,0,0,43,71,81
430,203,0,0,40,25,88
105,95,285,0,95,44,95
624,53,0,0,53,58,87
635,86,0,0,43,58,87
764,87,43,0,87,71,81
619,162,0,0,0,58,87
507,208,0,0,41,21,83
718,133,89,0,0,18,76
488,166,41,41,41,25,88
331,134,89,0,44,97,94
701,221,177,0,177,18,76
346,0,60,0,0,80,96
77,50,0,0,0,92,100
436,0,29,0,0,80,96
236,24,24,0,0,70,98
745,78,78,15,0,18,76
54,80,80,80,0,47,99
146,0,0,0,0,70,98
569,127,0,0,25,58,87
91,0,47,0,0,70,98
34,161,0,0,80,47,99
390,52,78,0,0,80,96
149,124,0,0,62,70,98
197,0,66,0,0,70,98
35,29,29,0,0,92,100
138,50,0,0,0,70,98
73,0,0,0,0,92,100
70,123,123,30,30,47,99
233,70,0,70,0,80,96
862,74,37,37,37,71,81
100,63,126,0,0,47,99
348,27,27,0,0,80,96
54,0,0,0,0,92,100
121,0,0,0,0,70,98
288,133,53,0,0,97,94
200,41,0,0,0,70,98
57,26,26,0,53,92,100
49,34,34,0,0,92,100
130,0,0,0,0,70,98
83,133,106,26,0,47,99
336,28,0,0,0,80,96
345,24,0,0,0,80,96
17,90,0,0,0,47,99
656,142,35,35,0,58,87
78,24,0,0,0,92,100
288,22,0,0,0,80,96
10,237,118,0,0,14,91
14,117,0,0,58,47,99
72,217,54,54,0,16,97
27,32,0,0,0,47,99
88,47,47,0,0,70,98
28,122,81,40,40,47,99
12,0,0,0,0,92,100
110,63,189,31,31,44,95
81,95,0,0,31,47,99
493,25,25,0,0,58,87
39,75,113,0,0,47,99
53,187,187,0,0,44,95
239,0,0,0,0,70,98
163,0,95,0,0,70,98
318,47,0,0,0,80,96
639,95,47,0,47,58,87
510,0,46,0,0,58,87
16,0,0,0,0,92,100
36,0,0,0,0,92,100
16,159,0,0,0,16,97
42,75,0,0,0,47,99
828,47,0,0,0,71,81
1171,186,0,0,0,77,72
633,0,47,0,0,58,87
510,68,34,0,0,58,87
1542,23,23,0,23,20,59
12,79,0,0,0,47,99
3,0,0,0,0,92,100
660,189,0,0,47,58,87
837,95,0,0,47,71,81
503,142,94,0,0,25,88
168,0,0,0,0,70,98
727,0,0,0,0,58,87
409,90,0,0,90,80,96
1307,39,19,0,19,20,59
9,0,0,0,0,92,100
428,0,47,0,0,80,96
430,47,0,0,0,80,96
856,47,0,0,0,71,81
76,0,0,0,39,92,100
413,0,47,0,0,80,96
294,0,0,0,0,80,96
524,0,47,0,0,58,87
265,43,0,0,0,80,96
586,94,0,0,47,58,87
136,120,0,0,0,16,97
110,0,0,0,0,70,98
4,0,0,0,0,92,100
19,0,0,0,0,92,100
15,0,0,0,0,92,100
13,0,0,0,0,92,100
693,47,0,0,0,58,87
217,47,0,0,47,80,96
713,141,47,0,47,18,76
466,94,0,0,0,58,87
623,94,0,0,47,58,87
361,44,0,0,0,80,96
619,47,0,0,0,58,87
664,146,48,0,0,58,87
82,0,0,0,0,92,100
0,0,0,0,0,92,100
9,0,0,0,0,92,100
17,0,0,0,0,92,100
23,0,0,0,0,92,100
30,0,0,0,0,92,100
4,0,0,0,0,92,100
495,47,0,0,0,58,87
166,140,0,0,0,16,97
114,47,0,0,0,70,98
158,46,0,0,0,70,98
506,47,0,0,0,58,87
139,0,0,0,0,70,98
301,0,0,0,0,80,96
362,46,0,0,0,80,96
598,94,0,0,47,58,87
644,139,0,0,93,58,87
46,0,0,0,0,92,100
142,686,0,0,0,33,85
10,0,0,0,0,92,100
21,0,79,0,0,92,100
31,64,0,0,0,47,99
39,0,0,0,0,92,100
4,0,0,0,0,92,100
526,94,0,0,0,58,87
229,139,0,0,0,97,94
654,283,0,0,0,18,76
156,49,49,0,0,70,98
545,0,0,0,0,58,87
275,93,0,0,0,80,96
864,47,0,0,0,71,81
438,186,0,0,0,25,88
28,0,0,0,0,92,100
253,401,0,0,0,84,86
23,0,0,0,0,92,100
4,80,0,0,0,47,99
55,0,0,0,0,92,100
49,0,0,0,0,92,100
10,0,0,0,0,92,100
945,47,0,0,0,71,81
430,294,0,0,0,21,83
579,47,0,0,0,58,87
52,638,0,0,0,33,85
631,0,0,0,0,58,87
667,141,0,0,0,58,87
164,302,108,0,43,37,92
474,414,186,0,165,13,74
692,685,424,32,130,54,64
461,232,69,11,11,25,88
818,45,22,22,11,71,81
1522,371,229,17,159,30,41
743,625,556,69,278,32,42
130,370,235,0,201,43,84
413,370,235,0,201,57,80
2029,195,118,8,59,36,43
91,1022,136,68,68,17,68
1809,164,70,0,54,36,43
1165,407,215,95,119,30,41
161,526,0,30,92,84,86
64,360,27,0,83,37,92
417,141,70,17,0,25,88
325,263,87,0,50,66,90
621,671,289,45,213,54,64
598,174,69,0,43,58,87
109,1393,817,0,432,3,32
348,805,671,89,313,87,51
1088,623,385,18,110,32,42
1002,470,176,0,39,51,63
903,659,565,18,94,32,42
114,646,372,24,173,31,82
702,452,130,20,110,38,66
1256,513,265,70,159,30,41
947,1102,522,96,193,24,30
1768,317,406,52,123,36,43
1466,240,188,0,68,20,59
679,358,202,15,46,18,76
749,321,196,0,35,18,76
974,374,293,16,16,51,63
598,318,195,36,85,38,66
446,388,323,25,25,53,79
1047,50,100,50,83,77,72
30,194,64,0,64,16,97
586,411,361,0,98,38,66
355,447,368,26,263,13,74
268,954,400,76,95,23,55
1300,51,119,17,34,20,59
7,654,356,118,118,48,69
42,972,601,138,370,96,49
2,370,264,158,211,43,84
52,957,455,91,410,73,54
0,530,106,106,53,5,89
77,1095,380,95,428,26,48
0,847,529,0,105,45,65
62,973,649,92,324,96,49
3,954,424,53,106,99,56
99,921,271,54,216,60,70
53,498,443,110,221,48,69
107,1339,566,154,309,0,35
137,451,188,37,75,14,91
104,475,109,73,182,5,89
179,937,750,93,375,55,45
60,554,443,110,277,48,69
36,1292,415,138,415,72,39
78,1239,505,45,183,55,45
12,865,624,144,240,96,49
69,736,157,105,52,33,85
0,1203,273,54,164,76,61
11,864,816,48,336,96,49
71,1635,499,136,136,0,35
11,1283,855,190,190,74,36
58,1558,458,137,550,1,37
28,881,587,48,244,96,49
150,344,218,31,62,44,95
452,486,231,23,92,53,79
2,1371,548,164,383,72,39
62,827,367,45,643,26,48
8,584,371,106,371,48,69
86,1235,411,0,548,72,39
0,1107,577,96,192,96,49
66,1317,454,227,408,72,39
129,1439,603,46,418,0,35
15,1062,584,53,212,96,49
111,1153,576,0,104,55,45
30,572,156,0,156,31,82
63,574,52,0,52,5,89
11,531,478,106,478,75,71
222,1472,757,42,210,74,36
3,418,418,52,209,91,78
125,1297,492,44,536,72,39
0,687,370,52,317,48,69
134,1422,399,133,355,72,39
1,613,204,51,102,31,82
127,1286,367,91,229,72,39
6,687,317,105,264,48,69
1,1148,618,88,264,96,49
2,1203,343,85,429,26,48
3,1272,530,106,159,55,45
8,1318,363,136,409,72,39
27,2208,530,265,971,39,22
130,1092,242,60,242,17,68
165,595,0,0,49,33,85
6,1057,422,52,105,99,56
54,1268,498,135,181,55,45
4,687,264,52,52,60,70
122,1420,754,44,621,0,35
3,952,211,52,52,17,68
14,650,464,92,557,8,47
261,287,184,20,123,57,80
12,196,118,0,0,16,97
149,104,130,0,0,97,94
171,459,337,91,183,57,80
1,495,660,55,660,75,71
15,754,205,68,205,60,70
169,596,298,74,447,46,60
31,326,81,0,122,37,92
82,365,319,0,182,91,78
72,105,0,0,0,47,99
2,453,113,0,170,14,91
1,390,469,78,234,91,78
18,289,0,72,0,16,97
34,138,92,0,46,47,99
8,365,324,40,324,43,84
71,418,209,78,130,14,91
125,313,208,104,261,43,84
120,379,108,0,271,43,84
75,387,387,0,193,91,78
135,227,165,62,186,43,84
0,87,175,87,175,16,97
0,0,121,0,60,47,99
162,55,27,0,55,70,98
5,277,646,92,554,75,71
95,1428,357,0,714,1,37
333,312,156,93,156,66,90
20,126,63,0,0,47,99
384,125,208,41,145,25,88
0,739,470,0,403,73,54
119,252,126,0,176,43,84
52,146,219,0,0,44,95
188,246,246,0,11,44,95
190,302,302,0,0,44,95
11,216,336,24,120,44,95
121,270,245,0,49,14,91
212,194,233,0,38,44,95
1,371,0,0,148,37,92
43,453,279,0,104,91,78
4,0,178,0,0,47,99
16,0,0,0,0,92,100
359,170,68,0,85,25,88
114,226,324,97,324,43,84
100,510,113,56,113,5,89
486,209,81,11,128,25,88
0,487,487,88,354,48,69
1,307,263,87,219,43,84
151,585,195,97,195,10,77
191,130,242,37,205,44,95
76,843,494,61,164,45,65
191,616,547,22,114,45,65
51,283,231,77,154,43,84
92,315,210,52,315,43,84
75,229,57,0,172,37,92
181,1252,521,156,678,15,38
357,354,205,37,205,57,80
21,185,254,46,115,44,95
41,889,80,80,323,17,68
106,782,293,97,1076,8,47
0,513,462,0,256,48,69
294,224,168,56,149,66,90
90,501,410,68,159,31,82
10,569,244,162,406,48,69
414,172,195,0,114,25,88
292,651,144,0,0,64,73
48,720,72,0,72,33,85
166,431,0,0,0,84,86
31,572,0,0,0,5,89
122,362,0,0,72,37,92
43,577,0,0,144,5,89
131,727,0,72,218,10,77
324,286,26,0,26,66,90
158,646,0,0,143,33,85
247,865,162,0,0,33,85
16,874,97,0,97,33,85
56,777,0,0,0,33,85
73,358,0,0,143,37,92
114,743,0,0,67,33,85
31,572,0,0,0,5,89
211,734,0,0,0,33,85
177,706,0,0,141,33,85
114,797,145,0,0,33,85
41,498,142,0,142,14,91
147,795,72,0,0,33,85
117,736,133,0,66,33,85
87,652,144,0,0,33,85
39,572,71,0,71,5,89
229,794,72,0,0,33,85
81,687,158,0,105,33,85
73,216,72,0,0,16,97
40,1065,133,0,0,17,68
303,794,0,0,0,33,85
74,668,133,0,89,33,85
93,574,0,0,143,5,89
11,461,0,0,0,5,89
96,939,72,0,72,33,85
202,586,27,0,0,84,86
195,361,0,0,0,84,86
397,717,65,0,130,64,73
55,642,0,0,71,33,85
318,313,0,0,0,66,90
290,210,0,0,70,66,90
234,429,0,0,0,84,86
50,951,52,0,105,33,85
62,888,0,0,74,33,85
176,430,0,0,0,84,86
19,216,0,0,72,16,97
179,289,0,0,72,37,92
29,360,0,0,0,16,97
93,216,0,0,0,16,97
54,505,0,0,72,5,89
195,360,216,0,0,44,95
13,1128,35,0,105,76,61
133,434,0,0,0,84,86
23,215,0,0,0,16,97
153,649,144,0,72,33,85
115,575,0,0,0,33,85
78,501,0,0,0,5,89
147,360,0,0,0,84,86
31,462,51,0,257,5,89
26,167,0,0,167,47,99
31,752,0,0,150,10,77
463,504,0,0,144,21,83
88,939,0,0,72,33,85
147,858,53,0,268,10,77
156,432,0,0,0,84,86
67,595,148,0,372,19,75
93,573,107,0,71,5,89
219,215,0,0,0,66,90
24,1028,164,0,288,17,68
19,433,0,0,216,5,89
31,174,0,0,0,16,97
333,650,144,0,72,64,73
48,949,0,0,113,33,85
223,361,0,0,72,84,86
35,217,0,0,0,16,97
136,939,0,0,67,33,85
233,715,0,0,71,33,85
123,579,0,72,72,33,85
96,644,0,0,0,33,85
196,645,0,0,143,33,85
145,506,217,0,144,14,91
470,309,103,0,51,21,83
631,715,76,25,25,54,64
353,258,51,0,51,66,90
283,821,198,0,311,10,77
38,394,0,65,131,37,92
362,228,19,0,38,66,90
459,276,36,0,36,21,83
774,387,180,0,51,18,76
7,331,152,0,101,14,91
1093,206,129,0,77,77,72
380,536,102,0,178,64,73
673,155,51,0,77,18,76
6,232,103,0,77,16,97
0,484,25,0,25,5,89
20,232,25,0,25,16,97
365,411,82,0,82,21,83
0,249,57,0,38,16,97
0,89,0,0,0,47,99
0,254,72,0,163,14,91
199,56,28,0,9,70,98
103,125,29,0,19,16,97
498,257,77,0,103,25,88
298,258,77,0,25,66,90
509,535,102,0,102,54,64
774,154,51,0,77,18,76
483,410,164,0,82,21,83
300,283,129,0,51,66,90
0,690,153,25,102,31,82
527,27,0,0,9,58,87
72,102,74,0,9,47,99
619,414,236,0,118,38,66
0,308,0,0,0,16,97
22,154,25,25,77,47,99
1070,508,0,0,0,51,63
1357,103,154,0,51,20,59
0,657,176,0,126,31,82
250,129,77,0,51,97,94
191,479,128,0,165,57,80
1,601,66,0,0,5,89
116,334,51,0,51,37,92
662,376,175,0,75,18,76
89,154,25,25,77,47,99
181,588,102,0,127,33,85
0,343,38,0,19,16,97
0,223,18,0,37,16,97
1437,268,38,0,57,20,59
7,836,87,0,52,33,85
84,180,77,0,51,16,97
1002,455,126,25,75,51,63
54,103,77,0,51,47,99
173,407,163,54,108,14,91
134,283,51,0,51,37,92
0,509,127,0,25,5,89
653,386,77,0,25,18,76
0,511,153,0,102,5,89
1199,180,103,0,25,20,59
384,511,127,0,127,64,73
1280,89,89,0,0,20,59
46,374,71,17,0,37,92
628,489,108,18,36,54,64
0,636,159,0,79,31,82
0,556,159,0,79,5,89
820,388,36,0,0,18,76
199,154,206,25,77,44,95
19,817,48,96,0,33,85
466,278,92,0,74,21,83
8,180,103,0,25,16,97
0,658,247,0,137,31,82
918,309,180,0,25,51,63
125,614,230,0,76,31,82
906,387,25,0,51,51,63
0,460,51,0,51,5,89
10,283,77,0,25,16,97
603,513,102,0,102,54,64
151,231,77,0,25,37,92
98,793,358,25,76,60,70
136,335,103,25,51,37,92
2,841,127,0,102,33,85
221,542,58,0,77,84,86
431,533,96,0,96,64,73
0,839,83,0,83,33,85
72,206,103,0,51,16,97
97,663,110,0,193,33,85
1333,386,103,25,0,20,59
125,382,25,0,127,37,92
287,206,0,0,77,66,90
814,305,101,0,50,18,76
58,83,0,0,41,47,99
623,474,43,0,86,18,76
26,450,0,0,50,5,89
904,179,29,0,89,71,81
730,108,27,0,0,71,81
3,138,0,0,0,47,99
0,133,0,0,0,47,99
544,151,0,0,0,58,87
536,53,0,0,26,58,87
186,187,0,0,0,16,97
66,218,0,0,109,16,97
736,204,0,0,58,18,76
26,452,82,0,0,5,89
504,381,58,0,58,21,83
168,210,0,0,120,16,97
344,284,63,31,47,66,90
1292,275,30,0,61,20,59
125,138,0,0,55,70,98
475,114,0,0,0,58,87
230,166,0,0,27,97,94
204,115,0,0,23,70,98
220,24,12,0,0,70,98
166,12,0,0,12,70,98
838,46,0,0,23,71,81
151,171,19,0,19,16,97
415,69,0,0,23,80,96
135,92,0,0,23,70,98
280,23,0,0,23,80,96
200,139,23,0,23,97,94
528,93,0,0,0,58,87
135,55,27,0,27,70,98
27,140,0,0,0,47,99
168,69,0,0,23,70,98
195,110,0,0,27,70,98
959,86,0,0,43,71,81
233,91,0,0,45,80,96
33,0,98,98,0,47,99
37,277,0,0,277,27,93
2,176,0,0,264,16,97
503,69,0,0,23,58,87
78,239,21,21,87,16,97
514,23,0,0,23,58,87
144,221,0,0,0,16,97
25,499,0,0,0,5,89
9,147,0,0,147,47,99
294,93,0,0,0,80,96
33,204,0,51,102,16,97
278,69,0,0,0,80,96
183,37,0,0,37,70,98
691,71,23,0,23,58,87
243,93,23,0,0,80,96
136,138,0,0,0,16,97
308,46,0,0,69,80,96
114,86,86,0,0,47,99
30,181,60,0,0,16,97
9,380,76,152,228,43,84
35,2005,437,109,437,98,26
2400,99,45,4,0,61,34
2948,108,18,4,9,50,20
54,0,84,0,0,92,100
80,239,79,0,79,16,97
316,176,353,117,58,53,79
0,168,56,56,112,16,97
139,443,0,0,0,84,86
1,0,0,0,0,92,100
0,375,24,0,0,16,97
0,573,114,0,57,5,89
8,117,234,0,58,44,95
45,228,0,0,76,16,97
9,1547,257,0,442,1,37
139,354,157,0,78,37,92
60,277,277,0,110,14,91
605,342,117,0,75,18,76
256,694,383,0,191,90,57
44,0,0,0,91,92,100
0,821,547,0,273,96,49
1,0,0,0,0,92,100
0,680,583,0,97,45,65
314,20,20,0,60,80,96
783,109,13,0,0,71,81
54,181,0,0,0,16,97
389,428,251,29,44,53,79
291,66,99,16,0,97,94
4,42,155,14,84,47,99
9,214,0,0,153,16,97
40,502,55,0,279,5,89
698,67,45,0,22,58,87
215,170,0,0,0,16,97
356,248,22,45,90,66,90
344,0,20,0,0,80,96
310,138,51,17,17,97,94
0,0,0,0,17,92,100
0,0,0,0,6,92,100
0,0,0,0,7,92,100
0,0,0,0,10,92,100
0,0,0,0,6,92,100
0,0,0,0,21,92,100
0,0,0,0,41,92,100
0,0,0,0,7,92,100
0,0,0,0,6,92,100
0,0,0,0,13,92,100
0,0,0,0,58,92,100
0,0,0,0,1,92,100
0,0,0,0,2,92,100
0,0,0,0,0,92,100
0,0,0,0,18,92,100
0,0,0,0,16,92,100
0,0,0,0,4,92,100
0,0,0,0,19,92,100
0,0,0,0,20,92,100
0,0,0,0,3,92,100
0,0,0,0,3,92,100
0,0,0,0,10,92,100
0,0,0,0,10,92,100
0,0,0,0,3,92,100
0,0,0,0,2,92,100
0,0,0,0,2,92,100
0,0,0,0,2,92,100
0,0,0,0,21,92,100
0,0,0,0,16,92,100
0,0,0,0,30,92,100
0,0,0,0,39,92,100
0,0,0,0,28,92,100
0,0,0,0,57,92,100
0,0,0,0,124,92,100
0,0,0,0,175,92,100
0,0,0,0,77,92,100
0,0,0,0,20,92,100
0,0,0,0,33,92,100
0,0,0,0,32,92,100
0,0,0,0,62,92,100
0,0,0,0,48,92,100
0,0,0,0,39,92,100
0,0,0,0,15,92,100
0,0,0,0,156,92,100
0,20,40,0,61,92,100
0,0,0,0,17,92,100
0,14,14,0,492,27,93
0,0,0,0,8,92,100
0,0,0,0,7,92,100
0,0,0,0,48,92,100
0,0,0,0,9,92,100
0,0,0,0,165,92,100
0,0,62,0,62,92,100
0,0,0,0,114,92,100
0,0,0,432,1152,86,67
0,0,0,0,321,27,93
0,0,0,0,53,92,100
0,0,0,0,73,92,100
0,0,0,0,30,92,100
0,0,0,0,17,92,100
0,0,0,0,20,92,100
51,619,225,112,112,31,82
480,520,280,40,40,54,64
212,599,252,0,126,10,77
426,529,383,73,255,13,74
15,757,349,0,0,60,70
122,639,279,0,199,31,82
45,730,561,56,56,45,65
201,784,454,82,371,73,54
33,674,168,56,0,33,85
67,782,279,0,0,60,70
224,777,310,38,194,90,57
95,392,168,0,56,14,91
116,1025,269,107,215,17,68
84,225,168,0,168,43,84
158,993,357,39,198,99,56
38,372,106,0,0,37,92
51,1203,488,112,488,72,39
155,515,722,0,206,45,65
46,504,448,168,280,48,69
25,755,137,0,68,33,85
710,228,286,0,286,38,66
14,186,558,0,279,75,71
8,1125,281,112,281,76,61
142,729,410,45,227,90,57
68,505,392,0,56,31,82
97,824,257,154,154,60,70
409,1270,476,0,105,40,58
114,559,503,0,111,31,82
84,1032,454,41,206,99,56
109,1919,353,151,555,1,37
14,2200,507,169,282,98,26
100,1228,307,204,870,9,28
46,1065,336,56,168,99,56
121,1040,560,240,320,15,38
75,848,113,0,395,68,62
26,1056,264,0,264,17,68
46,1922,508,56,169,12,40
190,451,135,0,90,57,80
8,1295,507,56,394,72,39
63,1644,411,102,256,0,35
60,336,504,0,168,91,78
87,1215,520,57,231,55,45
15,1701,447,268,1164,39,22
10,1012,393,56,337,99,56
150,821,273,0,182,60,70
43,1105,495,114,419,72,39
27,1449,676,193,322,0,35
258,1230,730,38,269,55,45
96,245,122,61,367,27,93
20,819,189,63,441,68,62
121,570,253,63,570,68,62
109,561,80,0,80,5,89
12,938,351,175,469,26,48
260,581,226,64,355,46,60
214,257,193,128,386,43,84
326,609,474,270,406,28,53
253,371,494,61,123,91,78
258,290,218,72,363,43,84
128,875,539,134,202,99,56
80,544,242,0,181,31,82
21,722,656,65,525,87,51
55,793,595,66,264,96,49
58,384,320,64,384,43,84
80,1332,242,0,181,76,61
98,797,332,132,66,60,70
154,1174,848,195,391,15,38
104,572,190,0,318,19,75
137,494,371,0,371,48,69
82,832,475,178,416,73,54
517,384,416,32,384,38,66
258,707,353,176,235,90,57
156,208,208,0,277,43,84
42,1052,131,0,131,17,68
41,742,494,0,618,8,47
107,593,593,197,395,87,51
137,604,755,75,830,8,47
31,709,386,128,386,73,54
184,322,193,128,257,43,84
63,506,189,0,379,19,75
118,722,499,55,444,73,54
79,684,273,68,615,68,62
398,513,192,64,449,13,74
63,513,449,64,449,75,71
132,931,582,58,407,73,54
73,461,329,0,197,91,78
156,194,259,64,388,43,84
47,1563,586,195,390,0,35
87,584,194,0,324,19,75
47,705,384,0,192,45,65
133,380,190,63,380,43,84
127,190,381,0,444,43,84
338,207,236,88,266,27,93
72,1008,941,201,336,3,32
316,514,449,128,192,90,57
42,942,188,0,125,17,68
316,507,570,63,317,28,53
10,856,197,0,263,60,70
99,197,329,0,395,43,84
15,576,320,128,256,48,69
167,1226,479,0,479,72,39
74,311,186,0,124,14,91
93,805,460,172,575,73,54
242,316,252,63,189,57,80
367,1058,882,176,411,3,32
38,1351,540,202,135,55,45
215,784,784,0,461,87,51
43,579,322,193,257,48,69
100,555,61,185,494,19,75
68,439,439,0,439,75,71
33,329,263,0,329,43,84
23,706,64,0,257,10,77
38,1453,884,252,568,0,35
444,227,227,32,292,27,93
16,656,459,131,328,73,54
209,1079,952,127,635,3,32
229,438,375,0,250,57,80
273,1017,826,63,699,3,32
184,307,430,246,307,43,84
346,656,364,145,145,90,57
65,872,536,134,469,73,54
174,780,360,60,480,73,54
117,759,379,63,253,60,70
85,387,129,0,387,19,75
263,190,190,126,317,27,93
267,703,351,0,211,90,57
365,508,318,63,190,13,74
236,711,840,64,388,87,51
322,374,311,124,249,53,79
398,435,435,108,653,46,60
214,368,442,0,221,91,78
184,880,565,62,377,73,54
49,450,578,0,450,75,71
198,932,717,215,932,8,47
20,513,513,0,321,48,69
0,847,317,52,317,68,62
2,979,206,51,360,17,68
3,1138,295,126,548,26,48
1,1148,208,52,522,26,48
7,865,324,108,540,26,48
0,869,358,102,153,99,56
0,1244,597,149,547,15,38
3,1445,240,60,542,34,50
1,1608,428,0,536,1,37
0,995,644,175,936,8,47
30,1319,152,50,405,34,50
11,1717,71,0,501,1,37
10,798,159,0,425,68,62
1,793,244,0,610,26,48
1,851,159,0,638,26,48
1,774,103,154,361,68,62
2,1270,264,105,423,26,48
2,1397,161,161,537,34,50
1,1108,295,147,1108,8,47
0,971,298,149,448,26,48
0,1416,419,157,576,72,39
25,1261,605,151,504,15,38
7,1649,638,106,319,0,35
26,1376,289,72,434,72,39
20,1606,267,107,696,1,37
7,1095,228,91,456,26,48
26,929,348,116,348,99,56
9,1207,402,115,517,26,48
5,1433,0,265,637,34,50
4,984,207,51,311,17,68
0,1446,482,160,482,0,35
19,1932,261,0,470,98,26
5,720,144,0,936,8,47
49,1092,517,57,402,72,39
0,1650,250,200,900,9,28
4,1620,405,202,405,1,37
3,1273,265,53,477,26,48
42,1837,577,209,577,1,37
12,1616,260,104,730,1,37
5,1434,265,0,690,1,37
19,1382,442,221,774,9,28
38,1551,558,124,807,9,28
7,2035,732,162,895,82,13
0,2242,850,116,696,62,16
15,1443,366,274,847,9,28
12,1508,348,58,290,0,35
2,787,175,175,437,68,62
26,1217,329,25,405,26,48
0,1064,532,66,665,15,38
1,320,0,0,0,16,97
21,171,42,0,128,47,99
2,359,18,0,0,16,97
14,259,0,0,0,16,97
0,0,0,0,0,92,100
2,180,0,0,0,16,97
6,0,0,0,0,92,100
21,157,0,0,63,47,99
590,158,31,0,0,58,87
0,372,74,0,0,37,92
0,76,0,0,76,47,99
29,115,0,0,0,47,99
0,447,0,0,0,5,89
0,446,0,0,0,5,89
0,285,0,0,0,16,97
1,890,0,0,0,33,85
0,121,0,0,0,47,99
0,94,0,0,0,47,99
3,99,198,0,0,44,95
2,326,0,0,0,16,97
56,0,0,0,0,92,100
0,0,0,0,0,92,100
0,0,0,0,95,92,100
141,124,0,0,0,16,97
0,393,98,0,0,37,92
191,162,0,0,23,16,97
0,353,0,0,0,16,97
0,384,0,0,0,16,97
57,111,0,0,0,47,99
102,87,0,0,0,70,98
98,331,0,0,0,37,92
72,1292,0,0,86,76,61
500,92,0,0,0,58,87
66,0,0,0,0,92,100
6,563,0,0,0,5,89
