overspeed,accel,decel,stop,start,dsi,score
0.0,2459.0,227.0,0.0,0.0,2686.0,67.0
25.0,828.0,184.0,0.0,368.0,1405.0,83.0
323.0,505.0,56.0,0.0,112.0,996.0,88.0
213.0,460.0,84.0,0.0,144.0,901.0,89.0
152.0,686.0,92.0,46.0,229.0,1205.0,85.0
435.0,682.0,27.0,0.0,109.0,1253.0,85.0
309.0,118.0,0.0,0.0,0.0,427.0,95.0
213.0,150.0,19.0,0.0,19.0,401.0,95.0
62.0,802.0,241.0,0.0,321.0,1426.0,83.0
34.0,456.0,171.0,57.0,228.0,946.0,89.0
10.0,501.0,0.0,0.0,46.0,557.0,93.0
38.0,919.0,367.0,0.0,184.0,1508.0,82.0
156.0,167.0,56.0,0.0,56.0,435.0,95.0
99.0,201.0,0.0,0.0,29.0,329.0,96.0
63.0,368.0,79.0,0.0,53.0,563.0,93.0
0.0,355.0,0.0,0.0,142.0,497.0,94.0
0.0,839.0,93.0,0.0,0.0,932.0,89.0
117.0,186.0,0.0,0.0,46.0,349.0,96.0
204.0,355.0,155.0,33.0,66.0,813.0,90.0
313.0,174.0,109.0,0.0,0.0,596.0,93.0
49.0,314.0,90.0,0.0,0.0,453.0,94.0
276.0,430.0,195.0,20.0,59.0,980.0,88.0
41.0,1283.0,882.0,80.0,401.0,2687.0,67.0
295.0,891.0,396.0,49.0,346.0,1977.0,76.0
381.0,675.0,394.0,56.0,169.0,1675.0,80.0
33.0,1617.0,190.0,95.0,380.0,2315.0,72.0
1978.0,406.0,317.0,0.0,118.0,2819.0,66.0
19.0,369.0,0.0,0.0,105.0,493.0,94.0
252.0,72.0,14.0,0.0,14.0,352.0,96.0
76.0,409.0,0.0,0.0,91.0,576.0,93.0
154.0,65.0,0.0,0.0,0.0,219.0,97.0
28.0,212.0,85.0,42.0,212.0,579.0,93.0
106.0,73.0,0.0,0.0,109.0,288.0,97.0
11.0,681.0,85.0,0.0,426.0,1203.0,85.0
179.0,426.0,66.0,0.0,230.0,901.0,89.0
749.0,51.0,0.0,0.0,0.0,800.0,90.0
1810.0,18.0,18.0,0.0,36.0,1882.0,77.0
257.0,172.0,49.0,0.0,74.0,552.0,93.0
44.0,19.0,0.0,0.0,19.0,82.0,99.0
162.0,154.0,39.0,0.0,39.0,394.0,95.0
351.0,169.0,186.0,17.0,67.0,790.0,90.0
592.0,108.0,43.0,0.0,43.0,786.0,90.0
319.0,38.0,38.0,0.0,77.0,472.0,94.0
152.0,79.0,39.0,0.0,39.0,309.0,96.0
233.0,141.0,70.0,0.0,106.0,550.0,93.0
189.0,106.0,35.0,0.0,71.0,401.0,95.0
343.0,49.0,98.0,0.0,148.0,638.0,92.0
525.0,317.0,0.0,0.0,63.0,905.0,89.0
223.0,159.0,48.0,0.0,16.0,446.0,95.0
45.0,103.0,103.0,34.0,0.0,285.0,97.0
37.0,131.0,0.0,0.0,66.0,234.0,97.0
457.0,330.0,165.0,0.0,165.0,1117.0,86.0
655.0,84.0,68.0,17.0,84.0,908.0,89.0
1327.0,83.0,17.0,17.0,0.0,1444.0,82.0
37.0,68.0,34.0,0.0,68.0,207.0,97.0
201.0,171.0,68.0,0.0,137.0,577.0,93.0
358.0,224.0,102.0,0.0,20.0,704.0,91.0
171.0,109.0,109.0,0.0,0.0,389.0,95.0
182.0,217.0,72.0,0.0,36.0,507.0,94.0
278.0,69.0,35.0,0.0,35.0,417.0,95.0
57.0,358.0,90.0,30.0,30.0,565.0,93.0
112.0,295.0,188.0,0.0,54.0,649.0,92.0
192.0,118.0,17.0,34.0,118.0,479.0,94.0
418.0,372.0,32.0,48.0,97.0,967.0,88.0
1005.0,47.0,20.0,0.0,34.0,1106.0,87.0
287.0,0.0,14.0,0.0,0.0,301.0,96.0
481.0,517.0,259.0,0.0,0.0,1257.0,85.0
186.0,378.0,0.0,0.0,126.0,690.0,92.0
446.0,583.0,194.0,0.0,0.0,1223.0,85.0
446.0,812.0,0.0,0.0,0.0,1258.0,85.0
407.0,450.0,64.0,0.0,0.0,921.0,89.0
182.0,748.0,62.0,0.0,0.0,992.0,88.0
141.0,453.0,129.0,0.0,0.0,723.0,91.0
161.0,349.0,58.0,0.0,58.0,626.0,92.0
265.0,194.0,0.0,0.0,0.0,459.0,94.0
133.0,882.0,63.0,0.0,0.0,1078.0,87.0
637.0,713.0,259.0,0.0,0.0,1609.0,80.0
282.0,874.0,62.0,0.0,0.0,1218.0,85.0
278.0,583.0,65.0,0.0,0.0,926.0,89.0
132.0,758.0,0.0,0.0,63.0,953.0,88.0
482.0,194.0,194.0,0.0,65.0,935.0,89.0
205.0,504.0,0.0,0.0,63.0,772.0,91.0
562.0,712.0,259.0,0.0,0.0,1533.0,81.0
164.0,180.0,0.0,0.0,120.0,464.0,94.0
74.0,168.0,126.0,0.0,42.0,410.0,95.0
604.0,259.0,129.0,0.0,0.0,992.0,88.0
160.0,1074.0,126.0,0.0,0.0,1360.0,83.0
89.0,64.0,0.0,0.0,0.0,153.0,98.0
437.0,502.0,0.0,63.0,63.0,1065.0,87.0
448.0,453.0,0.0,0.0,0.0,901.0,89.0
343.0,561.0,187.0,0.0,62.0,1153.0,86.0
438.0,777.0,259.0,65.0,130.0,1669.0,80.0
261.0,374.0,125.0,62.0,125.0,947.0,88.0
510.0,518.0,0.0,0.0,0.0,1028.0,88.0
82.0,1228.0,246.0,0.0,82.0,1638.0,80.0
124.0,250.0,0.0,63.0,63.0,500.0,94.0
600.0,575.0,128.0,0.0,0.0,1303.0,84.0
74.0,953.0,127.0,64.0,0.0,1218.0,85.0
1369.0,148.0,23.0,0.0,11.0,1551.0,81.0
66.0,507.0,72.0,0.0,0.0,645.0,92.0
52.0,207.0,69.0,0.0,0.0,328.0,96.0
62.0,269.0,0.0,0.0,38.0,369.0,96.0
35.0,333.0,67.0,67.0,0.0,502.0,94.0
1173.0,346.0,67.0,10.0,0.0,1596.0,81.0
534.0,387.0,323.0,0.0,0.0,1244.0,85.0
216.0,812.0,62.0,0.0,0.0,1090.0,87.0
519.0,259.0,65.0,0.0,65.0,908.0,89.0
438.0,252.0,0.0,0.0,0.0,690.0,92.0
231.0,389.0,0.0,0.0,0.0,620.0,92.0
718.0,224.0,269.0,0.0,0.0,1211.0,85.0
247.0,687.0,0.0,0.0,0.0,934.0,89.0
441.0,577.0,128.0,0.0,0.0,1146.0,86.0
52.0,503.0,0.0,0.0,0.0,555.0,93.0
295.0,582.0,259.0,0.0,0.0,1136.0,86.0
539.0,1102.0,184.0,0.0,0.0,1825.0,78.0
397.0,1036.0,324.0,0.0,0.0,1757.0,79.0
227.0,193.0,212.0,19.0,58.0,709.0,91.0
82.0,466.0,58.0,0.0,116.0,722.0,91.0
503.0,194.0,65.0,0.0,0.0,762.0,91.0
411.0,0.0,0.0,0.0,0.0,411.0,95.0
496.0,258.0,0.0,0.0,0.0,754.0,91.0
384.0,482.0,51.0,51.0,0.0,968.0,88.0
451.0,226.0,0.0,0.0,0.0,677.0,92.0
57.0,126.0,126.0,0.0,0.0,309.0,96.0
390.0,259.0,130.0,0.0,65.0,844.0,90.0
207.0,125.0,0.0,0.0,0.0,332.0,96.0
640.0,712.0,194.0,0.0,0.0,1546.0,81.0
176.0,632.0,0.0,63.0,63.0,934.0,89.0
644.0,779.0,65.0,65.0,65.0,1618.0,80.0
23.0,695.0,0.0,0.0,0.0,718.0,91.0
458.0,452.0,65.0,65.0,65.0,1105.0,87.0
90.0,254.0,63.0,0.0,63.0,470.0,94.0
1216.0,197.0,15.0,0.0,0.0,1428.0,83.0
682.0,185.0,26.0,0.0,0.0,893.0,89.0
453.0,201.0,201.0,0.0,67.0,922.0,89.0
81.0,68.0,0.0,0.0,0.0,149.0,98.0
680.0,518.0,65.0,0.0,0.0,1263.0,85.0
22.0,494.0,0.0,0.0,0.0,516.0,94.0
8.0,0.0,0.0,0.0,0.0,8.0,100.0
66.0,185.0,0.0,0.0,62.0,313.0,96.0
300.0,557.0,0.0,0.0,0.0,857.0,90.0
25.0,309.0,123.0,0.0,123.0,580.0,93.0
126.0,483.0,0.0,0.0,0.0,609.0,93.0
46.0,434.0,0.0,0.0,62.0,542.0,93.0
213.0,276.0,138.0,0.0,0.0,627.0,92.0
26.0,246.0,62.0,0.0,0.0,334.0,96.0
16.0,138.0,69.0,0.0,0.0,223.0,97.0
23.0,123.0,0.0,0.0,0.0,146.0,98.0
9.0,138.0,69.0,0.0,0.0,216.0,97.0
35.0,62.0,123.0,0.0,123.0,343.0,96.0
79.0,207.0,138.0,0.0,69.0,493.0,94.0
43.0,246.0,123.0,0.0,0.0,412.0,95.0
74.0,619.0,138.0,69.0,0.0,900.0,89.0
43.0,308.0,123.0,0.0,62.0,536.0,93.0
8.0,0.0,0.0,0.0,0.0,8.0,100.0
24.0,370.0,0.0,0.0,62.0,456.0,94.0
13.0,229.0,0.0,0.0,57.0,299.0,96.0
15.0,185.0,185.0,62.0,123.0,570.0,93.0
4.0,0.0,69.0,0.0,0.0,73.0,99.0
24.0,185.0,123.0,0.0,0.0,332.0,96.0
5.0,139.0,69.0,0.0,0.0,213.0,97.0
82.0,739.0,62.0,0.0,0.0,883.0,89.0
11.0,713.0,333.0,0.0,285.0,1342.0,84.0
15.0,123.0,62.0,0.0,62.0,262.0,97.0
28.0,69.0,207.0,69.0,0.0,373.0,95.0
6.0,308.0,123.0,62.0,123.0,622.0,92.0
52.0,381.0,286.0,0.0,48.0,767.0,91.0
120.0,0.0,0.0,0.0,0.0,120.0,99.0
248.0,0.0,35.0,0.0,0.0,283.0,97.0
40.0,70.0,0.0,0.0,0.0,110.0,99.0
6.0,0.0,0.0,0.0,0.0,6.0,100.0
111.0,0.0,0.0,0.0,0.0,111.0,99.0
253.0,0.0,0.0,0.0,0.0,253.0,97.0
52.0,123.0,0.0,0.0,62.0,237.0,97.0
37.0,138.0,0.0,0.0,0.0,175.0,98.0
11.0,123.0,0.0,0.0,0.0,134.0,98.0
5.0,138.0,276.0,69.0,0.0,488.0,94.0
56.0,185.0,62.0,0.0,0.0,303.0,96.0
279.0,982.0,491.0,0.0,0.0,1752.0,79.0
22.0,123.0,123.0,0.0,62.0,330.0,96.0
20.0,70.0,70.0,0.0,0.0,160.0,98.0
51.0,123.0,185.0,0.0,0.0,359.0,96.0
46.0,69.0,138.0,0.0,0.0,253.0,97.0
249.0,29.0,15.0,0.0,7.0,300.0,96.0
484.0,7.0,14.0,0.0,0.0,505.0,94.0
8.0,175.0,0.0,0.0,88.0,271.0,97.0
61.0,15.0,0.0,0.0,0.0,76.0,99.0
597.0,30.0,0.0,0.0,0.0,627.0,92.0
104.0,0.0,0.0,0.0,0.0,104.0,99.0
116.0,0.0,0.0,0.0,0.0,116.0,99.0
34.0,124.0,124.0,0.0,0.0,282.0,97.0
53.0,70.0,0.0,0.0,0.0,123.0,99.0
27.0,79.0,0.0,0.0,79.0,185.0,98.0
5.0,280.0,140.0,0.0,0.0,425.0,95.0
121.0,169.0,0.0,0.0,0.0,290.0,96.0
197.0,0.0,46.0,0.0,0.0,243.0,97.0
160.0,0.0,0.0,0.0,0.0,160.0,98.0
192.0,110.0,0.0,0.0,0.0,302.0,96.0
165.0,0.0,98.0,0.0,0.0,263.0,97.0
38.0,0.0,83.0,0.0,0.0,121.0,99.0
18.0,0.0,0.0,0.0,0.0,18.0,100.0
19.0,433.0,124.0,0.0,0.0,576.0,93.0
102.0,484.0,208.0,0.0,69.0,863.0,90.0
24.0,186.0,0.0,0.0,0.0,210.0,97.0
14.0,208.0,0.0,0.0,69.0,291.0,96.0
46.0,247.0,62.0,0.0,0.0,355.0,96.0
450.0,34.0,68.0,17.0,51.0,620.0,92.0
773.0,492.0,219.0,55.0,82.0,1621.0,80.0
271.0,408.0,191.0,27.0,27.0,924.0,89.0
398.0,534.0,133.0,0.0,27.0,1092.0,87.0
548.0,390.0,111.0,28.0,84.0,1161.0,86.0
722.0,956.0,273.0,82.0,27.0,2060.0,75.0
410.0,204.0,119.0,0.0,17.0,750.0,91.0
134.0,253.0,211.0,126.0,168.0,892.0,89.0
343.0,216.0,135.0,0.0,0.0,694.0,92.0
137.0,339.0,297.0,85.0,170.0,1028.0,88.0
83.0,468.0,213.0,0.0,128.0,892.0,89.0
564.0,755.0,162.0,81.0,81.0,1643.0,80.0
244.0,488.0,141.0,65.0,98.0,1036.0,87.0
0.0,774.0,232.0,0.0,774.0,1780.0,78.0
798.0,846.0,273.0,27.0,82.0,2026.0,75.0
707.0,657.0,295.0,66.0,148.0,1873.0,77.0
632.0,1014.0,279.0,51.0,101.0,2077.0,75.0
305.0,1086.0,299.0,136.0,109.0,1935.0,76.0
395.0,445.0,178.0,36.0,125.0,1179.0,86.0
381.0,1354.0,395.0,28.0,169.0,2327.0,72.0
360.0,640.0,222.0,25.0,74.0,1321.0,84.0
862.0,134.0,54.0,27.0,27.0,1104.0,87.0
313.0,1829.0,575.0,105.0,183.0,3005.0,63.0
446.0,860.0,147.0,49.0,197.0,1699.0,79.0
97.0,1511.0,424.0,53.0,239.0,2324.0,72.0
170.0,324.0,151.0,22.0,108.0,775.0,91.0
193.0,293.0,130.0,33.0,33.0,682.0,92.0
618.0,319.0,192.0,21.0,128.0,1278.0,84.0
330.0,130.0,65.0,0.0,22.0,547.0,93.0
406.0,148.0,191.0,21.0,106.0,872.0,89.0
299.0,142.0,71.0,0.0,0.0,512.0,94.0
398.0,339.0,191.0,0.0,85.0,1013.0,88.0
171.0,576.0,213.0,0.0,107.0,1067.0,87.0
467.0,428.0,316.0,23.0,113.0,1347.0,84.0
265.0,440.0,132.0,0.0,66.0,903.0,89.0
372.0,275.0,64.0,0.0,64.0,775.0,91.0
169.0,214.0,85.0,0.0,64.0,532.0,94.0
235.0,317.0,169.0,0.0,21.0,742.0,91.0
143.0,822.0,164.0,0.0,110.0,1239.0,85.0
336.0,177.0,0.0,0.0,44.0,557.0,93.0
548.0,233.0,85.0,0.0,106.0,972.0,88.0
208.0,243.0,66.0,0.0,44.0,561.0,93.0
209.0,330.0,154.0,22.0,66.0,781.0,91.0
205.0,426.0,224.0,0.0,90.0,945.0,89.0
203.0,221.0,89.0,0.0,66.0,579.0,93.0
358.0,336.0,112.0,0.0,90.0,896.0,89.0
77.0,108.0,144.0,0.0,108.0,437.0,95.0
422.0,453.0,206.0,41.0,103.0,1225.0,85.0
81.0,187.0,107.0,0.0,107.0,482.0,94.0
368.0,254.0,85.0,0.0,64.0,771.0,91.0
161.0,237.0,43.0,22.0,86.0,549.0,93.0
157.0,341.0,64.0,0.0,107.0,669.0,92.0
53.0,1391.0,371.0,93.0,278.0,2186.0,73.0
42.0,1953.0,293.0,0.0,586.0,2874.0,65.0
219.0,204.0,91.0,0.0,23.0,537.0,93.0
328.0,254.0,190.0,21.0,63.0,856.0,90.0
162.0,288.0,88.0,0.0,133.0,671.0,92.0
272.0,486.0,106.0,0.0,42.0,906.0,89.0
637.0,372.0,165.0,0.0,124.0,1298.0,84.0
299.0,488.0,150.0,38.0,94.0,1069.0,87.0
174.0,309.0,176.0,22.0,66.0,747.0,91.0
165.0,447.0,213.0,0.0,128.0,953.0,88.0
32.0,348.0,186.0,0.0,70.0,636.0,92.0
224.0,212.0,21.0,0.0,64.0,521.0,94.0
209.0,155.0,66.0,0.0,88.0,518.0,94.0
415.0,233.0,42.0,0.0,64.0,754.0,91.0
156.0,1840.0,294.0,0.0,368.0,2658.0,68.0
288.0,287.0,88.0,0.0,66.0,729.0,91.0
460.0,358.0,156.0,22.0,156.0,1152.0,86.0
254.0,288.0,111.0,0.0,66.0,719.0,91.0
97.0,336.0,179.0,0.0,157.0,769.0,91.0
80.0,366.0,0.0,0.0,73.0,519.0,94.0
78.0,1044.0,417.0,0.0,139.0,1678.0,80.0
319.0,309.0,154.0,0.0,0.0,782.0,90.0
367.0,318.0,191.0,0.0,106.0,982.0,88.0
136.0,332.0,66.0,0.0,111.0,645.0,92.0
342.0,360.0,148.0,21.0,85.0,956.0,88.0
229.0,446.0,201.0,22.0,156.0,1054.0,87.0
113.0,284.0,118.0,24.0,47.0,586.0,93.0
101.0,512.0,234.0,21.0,128.0,996.0,88.0
108.0,332.0,111.0,0.0,155.0,706.0,91.0
138.0,571.0,296.0,42.0,169.0,1216.0,85.0
102.0,532.0,288.0,0.0,66.0,988.0,88.0
116.0,538.0,112.0,22.0,112.0,900.0,89.0
174.0,308.0,154.0,0.0,88.0,724.0,91.0
88.0,509.0,155.0,22.0,155.0,929.0,89.0
149.0,275.0,296.0,42.0,106.0,868.0,89.0
405.0,451.0,121.0,0.0,121.0,1098.0,87.0
373.0,718.0,110.0,55.0,276.0,1532.0,81.0
56.0,1037.0,645.0,56.0,392.0,2186.0,73.0
82.0,622.0,414.0,41.0,332.0,1491.0,82.0
414.0,309.0,62.0,0.0,62.0,847.0,90.0
491.0,273.0,91.0,0.0,91.0,946.0,89.0
254.0,65.0,98.0,0.0,65.0,482.0,94.0
265.0,255.0,93.0,0.0,0.0,613.0,93.0
865.0,317.0,317.0,63.0,106.0,1668.0,80.0
259.0,158.0,45.0,0.0,113.0,575.0,93.0
244.0,380.0,201.0,22.0,179.0,1026.0,88.0
159.0,471.0,141.0,0.0,71.0,842.0,90.0
266.0,381.0,246.0,67.0,157.0,1117.0,86.0
767.0,649.0,122.0,0.0,61.0,1599.0,81.0
328.0,448.0,256.0,21.0,64.0,1117.0,86.0
554.0,318.0,53.0,0.0,106.0,1031.0,87.0
271.0,161.0,54.0,0.0,54.0,540.0,93.0
350.0,370.0,159.0,0.0,106.0,985.0,88.0
319.0,484.0,161.0,0.0,0.0,964.0,88.0
642.0,161.0,161.0,0.0,0.0,964.0,88.0
280.0,213.0,53.0,0.0,160.0,706.0,91.0
525.0,214.0,267.0,0.0,0.0,1006.0,88.0
460.0,54.0,215.0,0.0,215.0,944.0,89.0
406.0,317.0,211.0,0.0,106.0,1040.0,87.0
172.0,164.0,274.0,0.0,164.0,774.0,91.0
417.0,214.0,268.0,0.0,54.0,953.0,88.0
236.0,323.0,0.0,0.0,0.0,559.0,93.0
506.0,106.0,265.0,106.0,159.0,1142.0,86.0
462.0,262.0,157.0,0.0,52.0,933.0,89.0
471.0,370.0,53.0,0.0,53.0,947.0,88.0
215.0,294.0,196.0,0.0,98.0,803.0,90.0
503.0,267.0,267.0,0.0,107.0,1144.0,86.0
113.0,485.0,162.0,0.0,54.0,814.0,90.0
489.0,321.0,160.0,0.0,53.0,1023.0,88.0
253.0,215.0,215.0,0.0,107.0,790.0,90.0
125.0,54.0,107.0,0.0,0.0,286.0,97.0
414.0,214.0,428.0,54.0,161.0,1271.0,85.0
299.0,318.0,212.0,0.0,0.0,829.0,90.0
317.0,161.0,0.0,0.0,161.0,639.0,92.0
496.0,53.0,214.0,0.0,53.0,816.0,90.0
320.0,377.0,215.0,0.0,54.0,966.0,88.0
187.0,107.0,54.0,0.0,107.0,455.0,94.0
224.0,214.0,107.0,0.0,107.0,652.0,92.0
275.0,215.0,269.0,0.0,107.0,866.0,89.0
478.0,212.0,423.0,53.0,106.0,1272.0,85.0
215.0,658.0,271.0,0.0,155.0,1299.0,84.0
269.0,518.0,207.0,0.0,207.0,1201.0,85.0
358.0,53.0,160.0,53.0,0.0,624.0,92.0
382.0,318.0,371.0,53.0,53.0,1177.0,86.0
724.0,266.0,266.0,0.0,0.0,1256.0,85.0
370.0,535.0,214.0,0.0,286.0,1405.0,83.0
369.0,161.0,54.0,0.0,161.0,745.0,91.0
236.0,215.0,0.0,0.0,54.0,505.0,94.0
279.0,317.0,158.0,0.0,106.0,860.0,90.0
290.0,55.0,219.0,55.0,55.0,674.0,92.0
222.0,215.0,54.0,0.0,54.0,545.0,93.0
117.0,134.0,67.0,0.0,0.0,318.0,96.0
1480.0,102.0,58.0,0.0,29.0,1669.0,80.0
326.0,482.0,214.0,0.0,54.0,1076.0,87.0
269.0,579.0,158.0,0.0,0.0,1006.0,88.0
385.0,322.0,161.0,0.0,54.0,922.0,89.0
282.0,215.0,516.0,129.0,215.0,1357.0,84.0
400.0,375.0,429.0,54.0,54.0,1312.0,84.0
114.0,54.0,0.0,0.0,0.0,168.0,98.0
193.0,268.0,321.0,0.0,54.0,836.0,90.0
140.0,322.0,430.0,54.0,215.0,1161.0,86.0
297.0,107.0,214.0,0.0,0.0,618.0,92.0
223.0,430.0,215.0,0.0,108.0,976.0,88.0
505.0,214.0,214.0,54.0,0.0,987.0,88.0
135.0,264.0,106.0,0.0,106.0,611.0,93.0
412.0,320.0,213.0,0.0,53.0,998.0,88.0
382.0,214.0,214.0,0.0,54.0,864.0,90.0
302.0,162.0,269.0,0.0,215.0,948.0,88.0
396.0,214.0,321.0,0.0,54.0,985.0,88.0
177.0,106.0,266.0,0.0,0.0,549.0,93.0
432.0,374.0,267.0,53.0,107.0,1233.0,85.0
374.0,234.0,293.0,0.0,0.0,901.0,89.0
374.0,107.0,267.0,0.0,53.0,801.0,90.0
176.0,557.0,203.0,0.0,101.0,1037.0,87.0
427.0,214.0,427.0,107.0,107.0,1282.0,84.0
590.0,267.0,374.0,0.0,160.0,1391.0,83.0
366.0,316.0,316.0,0.0,0.0,998.0,88.0
532.0,322.0,215.0,0.0,107.0,1176.0,86.0
405.0,158.0,316.0,0.0,105.0,984.0,88.0
271.0,468.0,260.0,0.0,156.0,1155.0,86.0
344.0,366.0,146.0,0.0,73.0,929.0,89.0
199.0,547.0,146.0,0.0,0.0,892.0,89.0
1780.0,182.0,61.0,30.0,15.0,2068.0,75.0
187.0,267.0,107.0,0.0,53.0,614.0,93.0
241.0,380.0,163.0,0.0,54.0,838.0,90.0
454.0,214.0,268.0,0.0,0.0,936.0,89.0
190.0,162.0,487.0,108.0,54.0,1001.0,88.0
447.0,321.0,375.0,0.0,54.0,1197.0,85.0
513.0,100.0,249.0,0.0,0.0,862.0,90.0
561.0,215.0,107.0,0.0,0.0,883.0,89.0
391.0,271.0,271.0,0.0,108.0,1041.0,87.0
370.0,374.0,267.0,0.0,53.0,1064.0,87.0
569.0,267.0,427.0,0.0,53.0,1316.0,84.0
506.0,324.0,602.0,46.0,185.0,1663.0,80.0
2596.0,53.0,30.0,8.0,0.0,2687.0,67.0
240.0,76.0,57.0,0.0,0.0,373.0,95.0
798.0,100.0,40.0,0.0,0.0,938.0,89.0
1792.0,108.0,83.0,0.0,25.0,2008.0,76.0
127.0,199.0,0.0,0.0,199.0,525.0,94.0
42.0,88.0,0.0,0.0,88.0,218.0,97.0
143.0,67.0,134.0,0.0,0.0,344.0,96.0
18.0,88.0,0.0,0.0,0.0,106.0,99.0
14.0,58.0,0.0,0.0,0.0,72.0,99.0
63.0,0.0,0.0,0.0,0.0,63.0,99.0
109.0,173.0,0.0,0.0,0.0,282.0,97.0
209.0,0.0,0.0,0.0,0.0,209.0,97.0
20.0,0.0,0.0,0.0,0.0,20.0,100.0
70.0,187.0,62.0,0.0,125.0,444.0,95.0
85.0,261.0,0.0,0.0,87.0,433.0,95.0
112.0,121.0,0.0,0.0,60.0,293.0,96.0
0.0,195.0,0.0,0.0,0.0,195.0,98.0
3159.0,95.0,32.0,0.0,8.0,3294.0,60.0
2090.0,82.0,22.0,0.0,15.0,2209.0,73.0
106.0,0.0,0.0,0.0,0.0,106.0,99.0
63.0,274.0,109.0,0.0,109.0,555.0,93.0
539.0,185.0,123.0,21.0,62.0,930.0,89.0
4450.0,53.0,35.0,6.0,0.0,4544.0,45.0
2.0,137.0,68.0,137.0,137.0,481.0,94.0
523.0,1189.0,1114.0,0.0,446.0,3272.0,60.0
358.0,1642.0,657.0,0.0,411.0,3068.0,63.0
960.0,1370.0,913.0,228.0,228.0,3699.0,55.0
833.0,141.0,188.0,47.0,35.0,1244.0,85.0
621.0,2121.0,1136.0,227.0,530.0,4635.0,44.0
446.0,2003.0,721.0,320.0,561.0,4051.0,51.0
629.0,2250.0,1725.0,300.0,900.0,5804.0,29.0
231.0,1432.0,477.0,0.0,477.0,2617.0,68.0
392.0,1024.0,315.0,236.0,315.0,2282.0,72.0
319.0,1565.0,460.0,276.0,645.0,3265.0,60.0
487.0,1194.0,672.0,224.0,224.0,2801.0,66.0
785.0,1643.0,411.0,0.0,164.0,3003.0,64.0
511.0,223.0,178.0,0.0,89.0,1001.0,88.0
382.0,2366.0,1352.0,338.0,879.0,5317.0,35.0
472.0,1970.0,985.0,379.0,455.0,4261.0,48.0
298.0,1856.0,565.0,81.0,726.0,3526.0,57.0
1295.0,242.0,242.0,14.0,71.0,1864.0,77.0
7.0,713.0,475.0,79.0,79.0,1353.0,84.0
1902.0,177.0,189.0,38.0,50.0,2356.0,71.0
372.0,1352.0,901.0,150.0,526.0,3301.0,60.0
154.0,1261.0,158.0,79.0,315.0,1967.0,76.0
687.0,2918.0,823.0,374.0,449.0,5251.0,36.0
121.0,2068.0,536.0,230.0,536.0,3491.0,58.0
613.0,348.0,348.0,32.0,32.0,1373.0,83.0
1745.0,729.0,300.0,29.0,86.0,2889.0,65.0
520.0,1064.0,836.0,228.0,608.0,3256.0,60.0
190.0,1111.0,714.0,317.0,635.0,2967.0,64.0
516.0,1569.0,863.0,78.0,392.0,3418.0,58.0
115.0,1276.0,600.0,75.0,450.0,2516.0,69.0
670.0,1863.0,820.0,224.0,522.0,4099.0,50.0
702.0,1556.0,901.0,0.0,0.0,3159.0,62.0
758.0,121.0,107.0,7.0,33.0,1026.0,88.0
860.0,2087.0,671.0,75.0,447.0,4140.0,50.0
1949.0,285.0,330.0,30.0,30.0,2624.0,68.0
3816.0,486.0,543.0,29.0,43.0,4917.0,40.0
804.0,1961.0,811.0,203.0,541.0,4320.0,48.0
297.0,1030.0,555.0,79.0,238.0,2199.0,73.0
778.0,253.0,355.0,38.0,13.0,1437.0,83.0
33.0,419.0,359.0,60.0,120.0,991.0,88.0
179.0,1591.0,557.0,80.0,239.0,2646.0,68.0
361.0,1206.0,829.0,301.0,603.0,3300.0,60.0
50.0,2895.0,1206.0,121.0,684.0,4956.0,40.0
1274.0,82.0,23.0,12.0,0.0,1391.0,83.0
340.0,193.0,210.0,18.0,35.0,796.0,90.0
51.0,127.0,318.0,64.0,64.0,624.0,92.0
14.0,213.0,480.0,107.0,160.0,974.0,88.0
320.0,259.0,259.0,68.0,41.0,947.0,88.0
121.0,0.0,0.0,0.0,0.0,121.0,99.0
41.0,0.0,0.0,0.0,0.0,41.0,100.0
309.0,0.0,0.0,3.0,3.0,315.0,96.0
9.0,84.0,0.0,0.0,84.0,177.0,98.0
25.0,79.0,0.0,0.0,0.0,104.0,99.0
5.0,68.0,68.0,0.0,68.0,209.0,97.0
183.0,6.0,0.0,0.0,6.0,195.0,98.0
110.0,0.0,9.0,9.0,0.0,128.0,98.0
320.0,0.0,3.0,0.0,0.0,323.0,96.0
339.0,3.0,0.0,0.0,0.0,342.0,96.0
364.0,0.0,3.0,0.0,0.0,367.0,96.0
317.0,7.0,7.0,0.0,3.0,334.0,96.0
316.0,0.0,0.0,0.0,0.0,316.0,96.0
230.0,102.0,0.0,0.0,51.0,383.0,95.0
348.0,0.0,0.0,57.0,114.0,519.0,94.0
81.0,0.0,0.0,56.0,0.0,137.0,98.0
310.0,0.0,3.0,0.0,0.0,313.0,96.0
927.0,13.0,3.0,0.0,0.0,943.0,89.0
406.0,0.0,0.0,0.0,0.0,406.0,95.0
481.0,0.0,0.0,0.0,0.0,481.0,94.0
61.0,33.0,0.0,0.0,0.0,94.0,99.0
300.0,0.0,0.0,0.0,0.0,300.0,96.0
4.0,0.0,0.0,0.0,79.0,83.0,99.0
17.0,0.0,0.0,0.0,0.0,17.0,100.0
277.0,3.0,0.0,0.0,3.0,283.0,97.0
275.0,78.0,104.0,0.0,26.0,483.0,94.0
97.0,0.0,0.0,0.0,9.0,106.0,99.0
